1604728603;Lima;Peru;Лима;Перу;-12.05;-77.0333
1356871768;Hyderabad;India;Хайдарабад;Индия;17.3667;78.4667
1156957080;Handan;China;Ханьдань;Китай;36.6116;114.4894
1170483426;Bogota;Colombia;Богота;Колумбия;4.6126;-74.0705
1156912965;Weifang;China;Вэйфан;Китай;36.7167;119.1
1392407472;Nagoya;Japan;Нагоя;Япония;35.1167;136.9333
1156117184;Wuhan;China;Ухань;Китай;30.5872;114.2881
1156225008;heze;China;Хэцзэ;Китай;35.2333;115.4333
1156832475;Ganzhou;China;Ганьчжоу;Китай;25.8292;114.9336
1156241678;tongshan;China;Туншань;Китай;34.261;117.1859
1840000494;Chicago;USA;Чикаго;США;41.8373;-87.6862
1024949724;Luanda;Angola;Луанда;Ангола;-8.8383;13.2344
1156961497;Changsha;China;Чанша;Китай;28.1987;112.9709
1156248008;Fuyang;China;Фуян;Китай;32.8986;115.8045
1458988644;Kuala Lumpur;Malaysia;Куала-Лумпур;Малайзия;3.1478;101.6953
1156504601;Jining;China;Цзинин;Китай;35.4;116.5667
1156478242;dongguan;China;Дунгуань;Китай;23.0475;113.7493
1156972469;Jinan;China;Цзинань;Китай;36.6667;116.9833
1156738403;Foshan;China;Фошань;Китай;23.0292;113.1056
1704413791;Hanoi;Vietnam;Ханой;Вьетнам;21.0245;105.8412
1356081074;Pune;India;Пуна;Индия;18.5196;73.8553
1156936556;chongqing;China;Чунцин;Китай;29.5628;106.5528
1156078103;Changchun;China;Чанчунь;Китай;43.9;125.2
1156184822;Zhumadian;China;Чжумадянь;Китай;32.9773;114.0253
1156170787;Ningbo;China;Нинбо;Китай;29.875;121.5492
1156698069;Cangzhou;China;Цанчжоу;Китай;38.3037;116.8452
1156644065;Nanking;China;Нанкин;Китай;32.05;118.7667
1156332710;Hefei;China;Хэфэй;Китай;31.8639;117.2808
1356304381;Ahmedabad;India;Ахмедабад;Индия;23.03;72.58
1344982653;Hong Kong;Hong Kong;Гонконг;Гонконг;22.305;114.185
1156502170;Zhanjiang;China;Чжаньцзян;Китай;21.1967;110.4031
1156310366;Shaoyang;China;Шаоян;Китай;27.2418;111.4725
1156696884;Hengyang;China;Хэнъян;Китай;26.8968;112.5857
1729268475;Khartoum;Sudan;Хартум;Судан;15.6031;32.5265
1156045365;Nantong;China;Наньтун;Китай;31.9829;120.8873
1156995410;Yancheng;China;Яньчэн;Китай;33.3936;120.1339
1156605439;Nanning;China;Наньнин;Китай;22.8192;108.315
1156244079;Xi'an;China;Сиань;Китай;34.2667;108.9
1156309382;Shenyang;China;Шэньян;Китай;41.8039;123.4258
1156904299;Tangshan;China;Таншань;Китай;39.6292;118.1742
1152554349;Santiago;Chile;Сантьяго;Чили;-33.45;-70.6667
1156183137;Zhengzhou;China;Чжэнчжоу;Китай;34.7492;113.6605
1156805441;shangqiu;China;Шанцю;Китай;34.4259;115.6467
1156932948;Yantai;China;Яньтай;Китай;37.3997;121.2664
1682999334;Riyadh;Saudi Arabia;Эр-Рияд;Саудовская Аравия;24.65;46.71
1834843853;Dar es Salaam;Tanzania;Дар-эс-Салам;Танзания;-6.8;39.2833
1156273453;xinyang;China;Синьян;Китай;32.1264;114.0672
1156405492;shangrao;China;Шанграо;Китай;28.4419;117.9633
1156069315;Luoyang;China;Лоян;Китай;34.6587;112.4245
1156018927;Biji;China;Биджи;Китай;27.3019;105.2863
1156829655;Quanzhou;China;Цюаньчжоу;Китай;24.9139;118.5858
1156275243;hangzhou;China;Ханчжоу;Китай;30.25;120.1675
1840015149;Miami;USA;Майами;США;25.7839;-80.2102
1156200037;Huanggang;China;Хуанган;Китай;30.45;114.875
1156568722;Maoming;China;Маомин;Китай;21.6618;110.9178
1156477539;Kunming;China;Куньмин;Китай;25.0433;102.7061
1156762337;Nanchong;China;Наньчун;Китай;30.7991;106.0784
1156539782;Zunyi;China;Цзуньи;Китай;27.705;106.9336
1156260378;Jieyang;China;Цзеян;Китай;23.5533;116.3649
1156499624;luan;China;Луань;Китай;31.7542;116.5078
1156229590;Yichun;China;Ичунь;Китай;27.8041;114.383
1724616994;Madrid;Spain;Мадрид;Испания;40.4167;-3.7167
1156449091;Changde;China;Чандэ;Китай;29.0397;111.6839
1156322307;Taizhou;China;Тайчжоу;Китай;28.6583;121.4221
1156006600;Liaocheng;China;Ляочэн;Китай;36.45;115.9833
1156747998;Qujing;China;Цюйцзин;Китай;25.5102;103.8029
1356758738;Surat;India;Сурат;Индия;21.17;72.83
1368596238;Baghdad;Iraq;Багдад;Ирак;33.35;44.4167
1156112588;Qingdao;China;Циндао;Китай;36.1167;120.4
1702341327;Singapore;Singapore;Сингапур;Сингапур;1.3;103.8
1840019440;Dallas;USA;Даллас;США;32.7936;-96.7662
1156834076;Dazhou;China;Дачжоу;Китай;31.2152;107.4947
1156871297;Suzhou;China;Сучжоу;Китай;33.6333;116.9683
1156107325;Xiangyang;China;Сянъян;Китай;32.0654;112.1531
1840000673;Philadelphia;USA;Филадельфия;США;40.0077;-75.1339
1818925479;Giza;Egypt;Гиза;Египет;29.987;31.2118
1404000661;Nairobi;Kenya;Найроби;Кения;-1.2864;36.8172
1156127660;Nangandao;China;Нангандао;Китай;35.2992;113.8851
1792572891;Ankara;Turkey;Анкара;Турция;39.93;32.85
1156095188;Tai'an;China;Тайань;Китай;36.2001;117.0809
1156901312;Yulin;China;Юйлинь;Китай;22.6293;110.1507
1156524080;dezhou;China;Дэчжоу;Китай;37.4513;116.3105
1840020925;Houston;USA;Хьюстон;США;29.7863;-95.3889
1840013660;Atlanta;USA;Атланта;США;33.7627;-84.4224
1156694479;Yongzhou;China;Юнчжоу;Китай;26.4515;111.5953
1104616656;rangoon;Myanmar;Рангун;Мьянма;16.8;96.15
1124279679;Toronto;Canada;Торонто;Канада;43.7417;-79.3733
1156235493;Suihua;China;Суйхуа;Китай;46.6384;126.9808
1840006060;Washington;USA;Вашингтон;США;38.9047;-77.0163
1156775905;Qiqihar;China;Цицикар;Китай;47.3398;123.9512
1156547188;Jinhua;China;Цзиньхуа;Китай;29.1046;119.6494
1643616350;St. Petersburg;Russia;Санкт-Петербург;Россия;59.95;30.3167
1156457499;Shantou;China;Шаньтоу;Китай;23.3735;116.6941
1036074917;Sydney;Australia;Сидней;Австралия;-33.865;151.2094
1156903687;Weinan;China;Вэйнань;Китай;34.4996;109.4684
1156212349;Suqian;China;Суцянь;Китай;33.9331;118.2831
1484950208;Guadalajara;Mexico;Гвадалахара;Мексика;20.6767;-103.3475
1156029196;Suzhou;China;Сучжоу;Китай;31.304;120.6164
1156188037;Fuzhou;China;Фучжоу;Китай;26.0769;119.2917
1156924687;Zhaotong;China;Чжаотун;Китай;27.3328;103.7144
1156644508;Pudong;China;Пудун;Китай;31.2231;121.5397
1076967355;Belo Horizonte;Brazil;Белу-Оризонти;Бразилия;-19.9281;-43.9419
1156241637;Zhangzhou;China;Чжанчжоу;Китай;24.5093;117.6612
1156356860;Bozhou;China;Бочжоу;Китай;33.8626;115.7742
1036533631;Melbourne;Australia;Мельбурн;Австралия;-37.8136;144.9631
1156198892;Nanchang;China;Наньчан;Китай;28.6842;115.8872
1156120117;xianyang;China;Сяньян;Китай;34.35;108.7167
1156119229;Taizhou;China;Тайчжоу;Китай;32.4831;119.9
1360484663;Surabaya;Indonesia;Сурабая;Индонезия;-7.2458;112.7378
1384207980;Abidjan;Quete d'Ivoire;Абиджан;Кете-Д'Ивуар;5.3364;-4.0267
1156353465;Huaihua;China;Хуайхуа;Китай;27.5494;109.9592
1156278215;jian;China;Цзиань;Китай;27.1172;114.9793
1156417758;mianyang;China;Мяньян;Китай;31.4669;104.7385
1156002290;Xiaoganzhan;China;Сяоганьчжань;Китай;30.9273;113.911
1156893449;Shaoxing;China;Шаосин;Китай;30;120.5833
1818695837;Alexandria;Egypt;Александрия;Египет;31.2;29.9167
1156705644;Yuncheng;China;Юньчэн;Китай;35.0304;110.998
1156735124;pingdingshan;China;Пиндиншань;Китай;33.735;113.2999
1156203268;Huizhou;China;Хуэйчжоу;Китай;23.1115;114.4152
1156634228;Huai'an;China;Хуайань;Китай;33.5;119.1331
1156035381;Xinpu;China;Синьпу;Китай;34.5906;119.1801
1156291915;Chenzhou;China;Чэньчжоу;Китай;25.7989;113.0267
1156235364;Guilin;China;Гуйлинь;Китай;25.2667;110.2833
1156206041;Jiujiang;China;Цзюцзян;Китай;29.7048;116.0021
1156238875;Anqing;China;Аньцин;Китай;30.5;117.0333
1840000455;Boston;USA;Бостон;США;42.3188;-71.0846
1156198356;Huanglongxi;China;Хуанлунси;Китай;34.7936;114.3403
1156105613;Jiangmen;China;Цзянмэнь;Китай;22.5833;113.0833
1156185511;Changzhou;China;Чанчжоу;Китай;31.8122;119.9692
1724594040;Barcelona;Spain;Барселона;Испания;41.3825;2.1769
1156019650;wuxi;China;Уси;Китай;31.5667;120.2833
1156381094;Zibo;China;Цзыбо;Китай;36.7831;118.0497
1156491661;Jiaxing;China;Цзясин;Китай;30.7522;120.75
1156175472;Dalian;China;Далянь;Китай;38.9;121.6
1156803028;Hengshui;China;Хэншуй;Китай;37.7348;115.686
1156241528;Harbin;China;Харбин;Китай;45.75;126.6333
1156818601;Yangzhou;China;Янчжоу;Китай;32.3912;119.4363
1156107603;Yibin;China;Ибинь;Китай;28.7596;104.64
1710550792;Johannesburg;South Africa;Йоханнесбург;Южная Африка;-26.2044;28.0416
1156218615;yian;China;Иян;Китай;28.5833;112.3333
1156361028;meizhou;China;Мэйчжоу;Китай;24.2998;116.1191
1156277458;Chifeng;China;Чифэн;Китай;42.2663;118.9223
1504175315;Casablanca;Morocco;Касабланка;Марокко;33.5992;-7.62
1156932620;Guiyang;China;Гуйян;Китай;26.5794;106.7078
1156109017;Langfang;China;Лангфанг;Китай;39.5196;116.7006
1156800221;Zhangjiakou;China;Чжанцзякоу;Китай;40.8108;114.8811
1792725579;Izmir;Turkey;Измир;Турция;38.4127;27.1384
1156416074;linfen;China;Линьфэнь;Китай;36.0812;111.5087
1156188829;Wenzhou;China;Вэньчжоу;Китай;27.9991;120.6561
1484559591;Monterrey;Mexico;Монтеррей;Мексика;25.6667;-100.3
1156582079;Luzhou;China;Лучжоу;Китай;28.8918;105.4409
1156235735;jianguanchi;China;Цзянгуаньчи;Китай;34.0244;113.8201
1156516335;Neijiang;China;Нэйцзян;Китай;29.5872;105.0635
1840020568;Phoenix;USA;Феникс;США;33.5722;-112.0891
1156217114;Yanjiang;China;Яньцзян;Китай;30.1256;104.6397
1156170144;Zhaoqing;China;Чжаоцин;Китай;23.05;112.4667
1156764447;Xiaoxita;China;Xiaoxita;Китай;30.7083;111.2803
1156895251;Guigan;China;Гуйган;Китай;23.0961;109.6092
1156212809;Xiamen;China;Сямэнь;Китай;24.4797;118.0819
1156036420;Chuzhou;China;Чучжоу;Китай;32.3062;118.3115
1156915325;Fuzhou;China;Фучжоу;Китай;27.9814;116.3577
1156041962;Zhuzhou;China;Чжучжоу;Китай;27.8407;113.1469
1400522593;Amman;Jordan;Амман;Иордания;31.95;35.9333
1682926944;Jeddah;Saudi Arabia;Джидда;Саудовская Аравия;21.5428;39.1728
1156010654;Lowdy;China;Лоуди;Китай;27.7378;111.9974
1156127147;Deyang;China;Дэян;Китай;31.1289;104.395
1156135890;qingyuan;China;Цинюань;Китай;23.6842;113.0507
1156315512;Wuhu;China;Уху;Китай;31.334;118.3622
1156868701;Hechi;China;Хечи;Китай;23.0965;109.6091
1840021117;Seattle;USA;Сиэтл;США;47.6211;-122.3244
1156564962;Binzhou;China;Биньчжоу;Китай;37.3806;118.0125
1392118339;Yokohama;Japan;Иокогама;Япония;35.4333;139.6333
1156360785;Liuzhou;China;Лючжоу;Китай;24.3264;109.4281
1156101096;Baojishi;China;Баоцзиши;Китай;34.3609;107.1751
1156377302;Guanan;China;Гуанань;Китай;30.4673;106.6336
1156382678;Hanzhong;China;Ханьчжун;Китай;33.0794;107.026
1004993580;Kabul;Afghanistan;Кабул;Афганистан;34.5328;69.1658
1156796454;Zaozhuang;China;Цзаочжуан;Китай;34.8667;117.55
1276451290;Berlin;Germany;Берлин;Германия;52.5167;13.3833
1156901825;Anshan;China;Аньшань;Китай;41.1066;122.9895
1156280566;Lanzhou;China;Ланьчжоу;Китай;36.0617;103.8318
1156197800;Chengde;China;Чэндэ;Китай;40.9739;117.9322
1840021543;San Francisco;USA;Сан-Франциско;США;37.7562;-122.443
1156431924;Puyang;China;Пуян;Китай;35.7639;115.03
1156157854;Jiaozuo;China;Цзяоцзуо;Китай;35.229;113.2304
1156440668;benbu;China;Бэнбу;Китай;32.9354;117.3531
1124586170;Montreal;Canada;Монреаль;Канада;45.5089;-73.5617
1840003971;Detroit;USA;Детройт;США;42.3834;-83.1024
1156981113;Baicheng;China;Байчэн;Китай;23.901;106.6194
1410601465;Busan;Korea. South;Пусан;Корея. Юг;35.1;129.0403
1012973369;Algeria;Algeria;Алжир;Алжир;36.7764;3.0586
1156104017;Qincheng;China;Циньчэн;Китай;34.5809;105.7311
1156632014;taiyuan;China;Тайюань;Китай;37.8733;112.5425
1156383921;Shiyan;China;Шиянь;Китай;32.6351;110.7755
1356891790;Lucknow;India;Лакхнау;Индия;26.847;80.947
1156706927;Chaoyang;China;Чаоян;Китай;41.5757;120.4486
1156167204;Hechi;China;Хечи;Китай;24.6928;108.085
1156203130;Leshan;China;Лэшань;Китай;29.5854;103.7575
1156280672;Yulinshi;China;Юлиньши;Китай;38.2655;109.7388
1156063295;drainage;China;дренажные;Китай;43.1715;124.3644
1156579621;Zhongshan;China;Чжуншань;Китай;22.5333;113.35
1156057944;Changzhi;China;Чанчжи;Китай;36.1953;113.097
1840021990;San Diego;USA;Сан-Диего;США;32.8312;-117.1225
1586323916;Faisalabad;Pakistan;Фейсалабад;Пакистан;31.418;73.079
1068129363;Santa Cruz;Bolivia;Санта-Крус;Боливия;-17.7892;-63.1975
1156091093;Qinhuangdao;China;Циньхуандао;Китай;39.9398;119.5881
1156271365;Bazhou;China;Бачжоу;Китай;31.8576;106.7559
1156934125;Zhenjiang;China;Чжэньцзян;Китай;32.2109;119.4551
1156051276;Urumqi;China;Урумчи;Китай;43.8225;87.6125
1156358686;Tongliao;China;Тонглиао;Китай;43.6172;122.264
1156665165;Heyuan;China;Хэюань;Китай;23.7503;114.6923
1156803442;Tongren;China;Тонгрен;Китай;27.7233;109.1885
1156106602;Qinzhou;China;Циньчжоу;Китай;21.95;108.6167
1356293537;Jaipur;India;Джайпур;Индия;26.9167;75.8667
1156617534;xinzhou;China;Синьчжоу;Китай;38.4178;112.7233
1231824991;Addis Ababa;Ethiopia;Аддис-Абеба;Эфиопия;9.0272;38.7369
1156185501;Meishan;China;Мэйшань;Китай;30.0575;103.8381
1076144436;Brasilia;Brazil;Бразилиа;Бразилия;-15.7939;-47.8828
1364123206;Mashhad;Iran;Мешхед;Иран;36.3069;59.6042
1156157151;Jinzhou;China;Цзиньчжоу;Китай;41.1144;121.1292
1156089994;Tieling;China;Tieling;China;42.2841;123.8365
1156617066;Shaoguan;China;Шаогуань;Китай;24.8011;113.5927
1414102075;Kuwait;Kuwait;Кувейт;Кувейт;29.375;47.98
1156939010;shanwei;China;Шаньвэй;Китай;22.7664;115.3331
1840007830;Minneapolis;USA;Миннеаполис;США;44.9635;-93.2678
1804382913;Kyiv;Ukraine;Киев;Украина;50.45;30.5236
1887750814;Sana'a;Yemen;Сана;Йемен;15.35;44.2
1608974097;Quezon City;Philippines;Кесон-Сити;Филиппины;14.6333;121.0333
1156518274;Dingsy;China;Динси;Китай;35.5806;104.6263
1410160313;incheon;Korea. South;Инчхон;Корея. Юг;37.4639;126.6486
1792903330;Bursa;Turkey;Бурса;Турция;40.1833;29.0667
1156909802;Ningde;China;Ниндэ;Китай;26.6667;119.5167
1840015982;Tampa;USA;Тампа;США;27.9942;-82.4451
1156403962;Daqing;China;Дацин;Китай;46.5979;125.008
1826423213;Birmingham;United Kingdom;Бирмингем;Соединенное Королевство;52.48;-1.9025
1156811601;Putian;China;Путянь;Китай;25.4394;119.0103
1156335543;Huzhou;China;Хучжоу;Китай;30.8695;120.0958
1076923789;Salvador;Brazil;Сальвадор;Бразилия;-12.9708;-38.5108
1156620133;Wuzhou;China;Учжоу;Китай;23.4833;111.3167
1156195684;xiangtan;China;Сянтан;Китай;27.8431;112.9228
1840018789;Denver;USA;Денвер;США;39.7621;-104.8759
1380382862;Rome;Italy;Рим;Италия;41.8931;12.4828
1068000064;La Paz;Bolivia;Ла-Пас;Боливия;-16.4942;-68.1475
1408738594;Pyongyang;Korea. North;Пхеньян;Корея. Север;39.03;125.73
1566422868;Kano;Nigeria;Кано;Нигерия;12;8.5167
1158689622;Taichung;Taiwan;Тайчжун;Тайвань;24.15;120.6667
1729912179;Omdurman;Sudan;Омдурман;Судан;15.6835;32.4629
1156023354;Zigong;China;Цзыгун;Китай;29.3498;104.7645
1156249698;Mudanjiang;China;Муданьцзян;Китай;44.5861;129.5997
1156580218;Huludao;China;Хулудао;Китай;40.7094;120.8378
1158331334;Kaohsiung;Taiwan;Гаосюн;Тайвань;22.6167;120.3
1218802178;Guayaquil;Ecuador;Гуаякиль;Эквадор;-2.1833;-79.8833
1156032841;rizhao;China;Жичжао;Китай;35.4164;119.4331
1826246335;Manchester;Great Britain;Манчестер;Великобритания;53.4794;-2.2453
1356575238;Kanpur;India;Канпур;Индия;26.4725;80.3311
1156032751;Baotou;China;Баотоу;Китай;40.6562;109.8345
1158881289;Taipei;Taiwan;Тайбэй;Тайвань;25.0478;121.5319
1156927445;Nanping;China;Нанпин;Китай;26.6448;118.1728
1156549118;Chaozhou;China;Чаочжоу;Китай;23.67;116.63
1156012979;Longyan;China;Лунъянь;Китай;25.0881;117.0244
1566366407;Ibadan;Nigeria;Ибадан;Нигерия;7.3964;3.9167
1156210167;hohoho;China;Хух-хото;Китай;40.8151;111.6629
1450978461;Antananarivo;Madagascar;Антананариву;Мадагаскар;-18.9386;47.5214
1156633259;Lunba;China;Лунба;Китай;33.535;105.349
1156473300;Weihai;China;Вэйхай;Китай;37.5;122.1
1050830722;Chattogram;Bangladesh;Чаттограмма;Бангладеш;22.335;91.8325
1214636202;Santo Domingo;Dominican Republic;Санто-Доминго;Доминиканская Республика;18.4764;-69.8933
1156424311;Xuanzhou;China;Сюаньчжоу;Китай;30.9475;118.7518
1156294429;sanming;China;Саньмин;Китай;26.2658;117.6302
1840034030;brooklyn;USA;Бруклин;США;40.6501;-73.9496
1156123172;Yangjiang;China;Янцзян;Китай;21.8556;111.9627
1170680389;Medellin;Colombia;Медельин;Колумбия;6.2447;-75.5748
1156057251;Yunfu;China;Юньфу;Китай;22.9242;112.0353
1036192929;Brisbane;Australia;Брисбен;Австралия;-27.4678;153.0281
1156546994;Baoshan;China;Баошань;Китай;25.1211;99.169
1784736618;Dubai;United Arab Emirates;Дубай;Объединенные Арабские Эмираты;25.2697;55.3094
1156330876;Luohe;China;Луохэ;Китай;33.583;114.0109
1156032582;Qinbaling;China;Циньбалин;Китай;35.7278;107.64
1356427908;Mirzapur;India;Мирзапур;Индия;25.15;82.58
1156084562;Guangyuan;China;Гуанюань;Китай;32.4353;105.8398
1170417589;Kali;Colombia;Кали;Колумбия;3.44;-76.5197
1156234290;Huangshi;China;Хуанши;Китай;30.2018;115.0326
1410095252;Daegu;Korea. South;Тэгу;Корея. Юг;35.8667;128.6
1076567885;Fortaleza;Brazil;Форталеза;Бразилия;-3.7275;-38.5275
1320197916;Guatemala;Guatemala;Гватемала;Гватемала;14.6099;-90.5252
1120298240;Yaounde;Cameroon;Яунде;Камерун;3.8578;11.5181
1120494607;Douala;Cameroon;Дуала;Камерун;4.05;9.7
1156646448;Jilin;China;Цзилинь;Китай;43.85;126.55
1156046704;Lianshan;China;Ляньшань;Китай;40.7503;120.83
1156044130;Linkan;China;Линкан;Китай;23.8864;100.0871
1792988434;Antalya;Turkey;Анталия;Турция;36.9081;30.6956
1860331871;Tashkent;Uzbekistan;Ташкент;Узбекистан;41.3;69.2667
1360313023;Bandung;Indonesia;Бандунг;Индонезия;-6.95;107.5667
1356365743;Nagpur;India;Нагпур;Индия;21.1539;79.0831
1156877299;Huainan;China;Хуайнань;Китай;32.4831;117.0164
1156178316;Dandong;China;Даньдун;Китай;40.1167;124.3833
1156091241;shangzhou;China;Шанчжоу;Китай;33.868;109.9244
1360006015;Bekasi;Indonesia;Бекаси;Индонезия;-6.2333;107
1356691871;Ghaziabad;India;Газиабад;Индия;28.6667;77.4167
1484708778;Tijuana;Mexico;Тихуана;Мексика;32.525;-117.0333
1156350864;Jiamusi;China;Цзямусы;Китай;46.8081;130.3653
1288299415;Accra;Ghana;Аккра;Гана;5.6037;-0.187
1156682309;Yuxi;China;Юйси;Китай;24.3495;102.5432
1156415948;Anshun;China;Аньшунь;Китай;26.2456;105.934
1124825478;Vancouver;Canada;Ванкувер;Канада;49.25;-123.1
1360002844;Tangerang;Indonesia;Тангеранг;Индонезия;-6.1783;106.6319
1792014004;Konya;Turkey;Конья;Турция;37.8714;32.4847
1840034002;Queens;USA;Куинс;США;40.7498;-73.7976
1156257074;Yingkou;China;Инкоу;Китай;40.6653;122.2297
1792783772;Adana;Turkey;Адана;Турция;37;35.325
1360543171;Medan;Indonesia;Медан;Индонезия;3.6667;98.6667
1156529682;sanmenxia;China;Санмэнься;Китай;34.7736;111.195
1356402812;Indore;India;Индор;Индия;22.7206;75.8472
1156847452;maanshan;China;Мааньшань;Китай;31.7135;118.3605
1156216904;Pingliang;China;Пинлян;Китай;35.5412;106.6819
1156180376;Qiuzhou;China;Цючжоу;Китай;28.9545;118.8763
1031946365;Baku;Azerbaijan;Баку;Азербайджан;40.3667;49.8352
1156522457;Gaoping;China;Гаопин;Китай;30.7804;106.13
1156142626;Huaibei;China;Хуайбэй;Китай;33.9562;116.789
1156081448;Xining;China;Синин;Китай;36.6239;101.7787
1716196799;Harare;Zimbabwe;Хараре;Зимбабве;-17.8292;31.0522
1156546342;Yan'an;China;Яньань;Китай;36.5952;109.4863
1192752771;Havana;Cuba;Гавана;Куба;23.1367;-82.3589
1116260534;Phnom Penh;Cambodia;Пномпень;Камбоджа;11.5696;104.921
1392576294;Fukuoka;Japan;Фукуока;Япония;33.6;130.4167
1706893395;Mogadishu;Somalia;Могадишо;Сомали;2.0408;45.3425
1156163376;Jincheng;China;Цзиньчэн;Китай;35.4906;112.8483
1156756494;Puning;China;Пунинг;Китай;23.2993;116.1586
1156858793;Deprive;China;Лишуй;Китай;28.45;119.9167
1156273372;qingyang;China;Цинъян;Китай;24.8141;118.5792
1840020551;riverside;USA;Риверсайд;США;33.9381;-117.3948
1840001592;Baltimore;USA;Балтимор;США;39.3051;-76.6144
1704000623;haiphong;Vietnam;Хайфон;Вьетнам;20.8;106.6667
1840020364;Las Vegas;USA;Лас-Вегас;США;36.2333;-115.2654
1156925734;Laybin;China;Лайбин;Китай;23.7333;109.2333
1586344001;Rawalpindi;Pakistan;Равалпинди;Пакистан;33.6007;73.0679
1288181103;Kumasi;Ghana;Кумаси;Гана;6.6833;-1.6167
1840019941;Portland;USA;Портленд;США;45.5372;-122.65
1356705249;Vadodara;India;Вадодара;Индия;22.3;73.2
1036178956;Perth;Australia;Перт;Австралия;-31.9522;115.8589
1840022220;San Antonio;USA;Сан-Антонио;США;29.4658;-98.5253
1356692563;Visakhapatnam;India;Вишакхапатнам;Индия;17.7333;83.3167
1586400472;Gujranwala;Pakistan;Гуджранвала;Пакистан;32.15;74.1833
1792911843;Gaziantep;Turkey;Газиантеп;Турция;37.0667;37.3833
1156857743;Fushun;China;Фушунь;Китай;41.8708;123.8917
1840001651;st. Louis;USA;ул. Луи;США;38.6358;-90.2451
1466965925;Bamako;Mali;Бамако;Мали;12.6458;-7.9922
1218441993;Quito;Ecuador;Кито;Эквадор;-0.2186;-78.5097
1112348503;Minsk;Belarus;Минск;Беларусь;53.9022;27.5618
1156066465;Pingxiang;China;Пинсян;Китай;27.6333;113.85
1156438670;Chongzuo;China;Чунцзуо;Китай;22.4167;107.3667
1792937570;Sanliurfa;Turkey;Шанлыурфа;Турция;37.1583;38.7917
1180172460;Kananga;Congo (Kinshasa);Кананга;Конго (Киншаса);-5.897;22.4488
1586851102;Peshawar;Pakistan;Пешавар;Пакистан;34;71.5
1392000195;Sapporo;Japan;Саппоро;Япония;43.0621;141.3544
1156459799;hezhou;China;Хэчжоу;Китай;24.4164;111.5478
1156393765;Jixi;China;Jixi;Китай;45.2937;130.965
1862748204;Caracas;Venezuela;Каракас;Венесуэла;10.5;-66.9333
1156141954;Fuxin;China;Фусинь;Китай;42.0127;121.6486
1760366651;Aleppo;Syria;Алеппо;Сирия;36.2;37.15
1398351701;Almaty;Kazakhstan;Алматы;Казахстан;43.25;76.9
1760792603;Deir az-Zaur;Syria;Дайр аз-Заур;Сирия;35.3333;40.15
1040261752;Vein;Austria;Вена;Австрия;48.2083;16.3731
